track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,playlist_id,playlist_name
1csPfS6y1zVsZx7SbXJDXJ,Shed,2CnhqfjUG0qzsru0SMuhrk,Title Fight,1vA4pfmBUT9ei4Ukq8uTx1,136826,2011-05-03,58,0.427,0.951,9,-3.813,1,0.0558,0.000516,0.00428,0.233,0.571,144.782,136827,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
4yaBfHHZbAb2nim1fP7cRV,Life In A Jar,1IHjrY7ygKbmLVoUV1VcXc,Superheaven,6JLO3HVtVEKLHqbgs6ujdw,222207,2013-04-05,56,0.484,0.872,1,-5.586,1,0.0559,0.000384,0.000672,0.148,0.347,150.027,222208,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
2JG9Gdo54L72gepntVPZQ4,Reckless Tongue,5fRpvt0RU5UL6YwQekpofE,Airways,1IA50NRu9M8eJFPOp0iyV8,178795,2017-03-17,56,0.532,0.892,11,-4.698,0,0.0711,0.00261,0.000564,0.228,0.808,85.99,178795,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
3vuG06ETVyqQlxW2wbBVjg,Relay,7mhFqGccO5U4pn90mix9S1,trauma ray,7vejvPuK0jnMXpzNiikHsR,202747,2018-09-21,55,0.278,0.886,8,-7.281,1,0.0499,3.97e-06,0.875,0.182,0.49,83.153,202747,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
7kxowOW75vOFqsdXd1TW31,Pale,6bayHl2VHbIseMg1jby37l,Modern Color,2X7tUE8Ansj36WJK7oOXXq,190672,2020-07-10,54,0.241,0.728,8,-4.92,1,0.043,0.000242,0.00131,0.124,0.366,77.499,190672,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
0fUV4Y51wN8lnG75rkDDwg,Ugly Brunette,6U1lmwvy3I9dIYu9RalJi6,Horse Jumper of Love,6deqa9Ep8kRZA1xiKbj1jc,176703,2017-04-21,54,0.411,0.602,7,-7.988,1,0.036,0.178,0.00719,0.0929,0.366,78.842,176704,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
6nn3SKnENmkTn7KC44MgHx,Millennial,6zlR5ttMfMNmwf2lecU9Cc,Sam Fender,7jXSErmjydESDXLDVraNhp,106420,2017-09-22,54,0.576,0.733,1,-4.87,1,0.0258,0.000146,0.125,0.205,0.367,106.083,106420,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
3zi9xNpG2WHCdCAxV0BpJm,I've Been Bored,1IHjrY7ygKbmLVoUV1VcXc,Superheaven,2D2fnA0gaDp5ITUIvsHCmE,203133,2015-05-04,55,0.462,0.876,11,-5.19,1,0.041,0.000206,0.000106,0.5,0.432,143.065,203134,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
6lQE6LF3MU63Z6VyhPxaV3,Stars,6sM2JCBjZprP7JLMTZZSxX,Hum,2qx0YtBEDcbpclLlqzRi2o,309106,1995-04-11,54,0.271,0.742,2,-12.669,1,0.0529,0.000285,0.26,0.0601,0.148,91.844,309107,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
6IsnrcSZvmmd5db8QpQb91,Milquetoast,0qB0cTENhSUc0feov5qbg0,Helmet,3RmEvRS56AW6bkVihyMK0q,233000,1994-01-01,54,0.48,0.793,2,-10.209,1,0.0892,3.6e-05,0.197,0.0732,0.425,96.062,233000,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
42hDrA9GTkuvpxjLtAshct,Tired Of Sex,3jOstUTkEu2JkjvRdBA5Gu,Weezer,3jWhmYMAWw5NvHTTeiQtfl,181706,1996-09-24,54,0.331,0.959,6,-4.979,1,0.0703,0.000923,4.6e-06,0.292,0.318,133.69,181707,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
50iBJRkGjjht3RiwD0VqLA,Another Space Song,3grvcGPaLhfrD5CYsecr4j,Failure,5hbxMCegyQPhpycfjtlW6I,310333,1996,54,0.511,0.701,1,-7.861,1,0.0252,0.000253,0.563,0.0631,0.189,84.318,310333,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
4LdImt7hg85uPpUOPKlLAy,Encore,2xaAOVImG2O6lURwqperlD,Catfish and the Bottlemen,0eELSmJrZpzOKfdO80nJ9r,165506,2019-04-26,53,0.487,0.898,9,-3.65,1,0.0762,0.00311,3.41e-06,0.0627,0.546,150.115,165507,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
5ZNdRdZ2inm4ksA8keadDs,Sunday,5UqTO8smerMvxHYA5xsXb6,Sonic Youth,2SDi8NTSiq6qQ2WTkrp9X4,291333,1998-01-01,53,0.619,0.888,1,-6.983,1,0.0301,0.00457,0.623,0.119,0.424,130.1,291333,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
25X6dvLEb2EiZY3U5jciy5,Baby Shea,2Iy7tZpp5qQudlg5cbcgH8,Ovlov,2A7lRd0UYJ9k6sOWhXElSS,97543,2021-11-19,52,0.212,0.892,2,-7.244,1,0.0501,0.0172,0.0301,0.167,0.572,170.125,97544,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
1EGa3uFmvkGChrZeIKxGwB,Soma - 2011 Remaster,40Yq4vzPs9VNUrIBG5Jr2i,The Smashing Pumpkins,0bQglEvsHphrS19FGODEGo,398240,1993,52,0.291,0.281,7,-11.798,1,0.0324,0.0241,0.83,0.115,0.0981,134.683,398240,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
3OtIgLTHpPYez3WmDN2iYZ,Leaving Home,6L9bfTvOEA9BOJEIBhU4ln,Jebediah,7LZLRjjAvM2xXdYbVHoPh3,181333,1997-11-15,51,0.522,0.812,6,-6.606,1,0.0346,0.0253,2.87e-05,0.131,0.459,121.529,181333,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
61Od02a9dXArdW9bBCKUPp,sanjake,6VTvaLJ9arNmKi8e1ekOwW,cleopatrick,5pagUXzTuiWLh52rTojpSj,182885,2019-03-22,51,0.397,0.849,9,-5.216,1,0.0834,0.00014,0.00291,0.423,0.503,94.96,182885,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
21ACVHZc3K9lK0zleucFaJ,Your Deep Rest,3kzNckjE5FzHQhe4pJiLKa,The Hotelier,172GEyILIzsGA8PJqrsHmL,227213,2014-02-25,51,0.363,0.876,3,-6.53,1,0.111,0.0514,2.87e-06,0.0991,0.408,110.019,227213,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
2jmBc2dTGXU9quHYTkpxSL,Circles,3YcBF2ttyueytpXtEzn1Za,Incubus,1rQZbncicoXyB64DqoH7OY,249373,2001-10-23,51,0.394,0.819,10,-6.673,1,0.0401,7.04e-05,0.000111,0.0527,0.255,89.999,249373,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
4LP9nAAiWGF9Z343uIopF5,Flesh,79bG0WSxgj7fnJr9cDqPjL,Sleepwalk,1SIMfvWUNyDjfKgXlHApAL,196310,2018-11-28,51,0.358,0.813,7,-10.028,1,0.0435,0.00279,0.924,0.366,0.577,95.916,196311,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
5cpnyC2TLztgxOWNzoxqbY,"Hail, Hail",1w5Kfo2jwwIPruYS2UWh56,Pearl Jam,3FKhxgSZdtJBIjdHsjbxI0,221146,1996-08-06,50,0.355,0.953,0,-4.4,1,0.0776,0.00137,3.93e-05,0.212,0.235,141.709,221147,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
5Zt5q2j5OEdcR3HtwxivZQ,The Woodpile,6fVcDUckTwxqg56qNsEvUr,Frightened Rabbit,63F9BBf5YCiPQrpndWA50x,207560,2013,49,0.349,0.885,2,-4.624,1,0.0438,0.0324,0.0,0.315,0.31,149.968,207560,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
368RLF0YBCX8FyB4RGkaVq,Nowhere,3MomZRiJwdZmYnysgtF4Ey,Therapy?,6ub0GyzfrkFZahy42i7pfR,146306,1994-01-01,49,0.415,0.966,9,-7.288,1,0.0953,0.000288,0.261,0.344,0.309,95.433,146307,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
6UuGRkwfLwBAfmHktU9GNA,Muzzle - Remastered 2012,40Yq4vzPs9VNUrIBG5Jr2i,The Smashing Pumpkins,55RhFRyQFihIyGf61MgcfV,223920,1995,49,0.278,0.686,10,-8.731,0,0.034,7.37e-06,0.822,0.0939,0.334,91.852,223920,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
01TgrylmgyEAgsdxiqEOpL,New Low,1jl7jCbWw8fQApXAgP7vQN,Middle Class Rut,75ffrFVb8rQLovdDANnEAw,256506,2010-10-04,49,0.768,0.949,7,-1.999,1,0.0624,0.325,0.0,0.141,0.916,80.484,256507,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
1zg4NCQ3vHLn3MeaDBPm3s,Just The Way I'm Feeling,0ZZr6Y49NZWRJc0uCwqpMR,Feeder,2h5yQlbqKmvblc712KDmc5,263253,2002-10-21,49,0.3,0.895,11,-4.425,0,0.0413,6.88e-05,0.117,0.0622,0.343,178.194,263253,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
4ztx0lpE5Vx3yg7FereOtS,June,0tLaqkKW7K6tc3QF9SM0M8,Tigers Jaw,2xSppFiPUTWqZ9cdF6CQnY,203546,2017-05-19,49,0.5,0.849,1,-4.309,0,0.0332,0.000189,0.000994,0.123,0.407,121.003,203547,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
21yuHrj83KWSLRsCvDN7Ul,Cool in Motion,4g6ODwOQYRZLsP89kEoBIu,Narrow Head,0m3hGU2BkS3t3zBdavqmNg,185640,2020-08-14,49,0.25,0.97,9,-5.03,1,0.16,1.46e-06,0.798,0.122,0.25,117.95,185641,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
0uX6Y7mRIJjswGAcLg1oz9,Where the City Meets the Sea,5JmeloS88DjYXJulG7qgwF,The Getaway Plan,5HXLYD2Iu9rKlpTDMFyNWI,215946,2008-09-02,48,0.473,0.861,6,-4.676,0,0.0573,0.0039,0.0,0.141,0.462,143.984,215947,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
5HNNu02Psy9WwWNuNlLlie,Circling the Drain,7ptm7G8z8VVvwBnDq8fAmD,Microwave,4qX60Bh8duOt4rWkZ3oK2g,229192,2022-04-08,48,0.382,0.727,6,-5.013,1,0.0414,0.0344,0.000769,0.378,0.407,163.59,229192,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
6lgsxp4M1RmnkivCqp6kPa,Abuse Me,4iudEcmuPlYNdbP3e1bdn1,Silverchair,511p6iaCuK8Sr0BYdpcfkq,239893,1997,48,0.475,0.679,9,-8.212,0,0.0319,0.303,1.78e-05,0.108,0.33,103.653,239893,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
6aoslVx9b2J5tbYvbp3TbD,Come Down,4UjrcYERvCDC44O0uBSOFa,Gleemer,1MtHTmOWEN7bpDj8sgCmHt,195320,2017-11-17,48,0.433,0.789,3,-6.809,1,0.0365,0.0124,0.579,0.203,0.521,165.975,195320,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
3GKEh2H15w9ZECfi1BtQ20,Teenage Angst,6RZUqkomCmb8zCRqc9eznB,Placebo,7Jyg6ic5h9BDJ3WuYWYA6K,162466,1996-06-17,48,0.488,0.923,5,-7.721,0,0.0309,1.15e-05,0.257,0.221,0.753,120.016,162467,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
3xvVuLA3YYZPd5mx8NOnN6,Vertigo Flowers,60mqEPQp1eNjuwt1Z4yL4J,Nothing,2655MXRi7PSJTtYqdGKeuH,204975,2016-05-13,48,0.167,0.95,4,-4.736,1,0.051,6.34e-05,0.313,0.33,0.166,151.821,204976,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
5p6GEo6wrwLpicbGyNH1A4,Jesus Stole My Girlfriend,2N2EFVDEbp2JB8ulEUVIxp,Violent Soho,752CwfZ8NvwXHv8IOjnWV0,177453,2010,48,0.433,0.815,5,-2.991,1,0.0778,0.00171,0.000266,0.473,0.372,175.672,177453,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
4hjMwtr7tPmU62d32Hwia5,License to Confuse - Remastered,2wrhBKGC3DTNNNDRJPaxW6,Sebadoh,0FVtcEj9ZmOa7QKvsZNFoh,106613,1994-08-23,48,0.333,0.871,8,-5.805,0,0.0375,0.000204,0.128,0.349,0.881,136.479,106613,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
4daraBRKwKGEA6dwom2DqG,Shining Light,2evydP72Z45DouM4uMGsIE,Ash,1V9N1HV53xOfL2ebYXxkOu,309013,2001-04-16,47,0.482,0.934,2,-3.486,1,0.0452,1.55e-05,0.00204,0.108,0.526,106.616,309013,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
6BWchF8jHCuZ1Ebk9Av4HG,Grounded,3inCNiUr4R6XQ3W43s9Aqi,Pavement,0OHDiDMyxzWJfwtoeHNCf4,254906,1995-04-11,47,0.295,0.601,9,-8.512,1,0.029,0.000551,0.129,0.108,0.316,152.286,254907,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
1fhLBWJ39ihyjEqgPiUf6B,Berlin Chair,7GvCdRq4iHNQDsGlPWOycw,You Am I,2azj62n7MH5r8ikwa0c6ay,154666,1993,47,0.271,0.882,7,-8.483,1,0.06,0.0404,0.00201,0.0826,0.423,142.92,154667,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
3aunzvczA4MkwIrHuARjqM,The Modern Leper,6fVcDUckTwxqg56qNsEvUr,Frightened Rabbit,42UPwzHW8rhA13t5JJxp09,228453,2008-04-13,47,0.438,0.921,2,-4.375,1,0.0812,0.0715,4.2e-05,0.127,0.299,112.417,228453,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
0lrY8m1pYczjiup6f0HhoR,No Association,4iudEcmuPlYNdbP3e1bdn1,Silverchair,511p6iaCuK8Sr0BYdpcfkq,230866,1997,47,0.493,0.67,9,-7.467,1,0.0609,0.00485,0.0854,0.0623,0.699,143.827,230867,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
2waOg6GgfdfqMgbdK2qsQk,Weed Pin,6q4AmzK3GzCuEzkurnYuEQ,Drug Church,2pQ3HNNkj7o2RJTguqfqO2,282121,2018-11-02,47,0.529,0.947,4,-4.019,1,0.0607,0.0135,0.0109,0.31,0.145,133.062,282122,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
3vUHrmHxjsngAXKvxRJ6nc,The Rift,5S4qUw22ZF7gTPUEx61SyC,Chappaqua Wrestling,7zDuEI2gGYXabIHsI4ZjAZ,228852,2020-08-21,46,0.294,0.675,5,-3.562,1,0.0435,3.15e-05,0.000711,0.321,0.37,148.186,228853,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
1kDZq29NLE2RRZ9mp8LxVe,Corpse Pose,4YjpqCSDD7zwMQgPYJMqb0,Unwound,30GshgppFRvO0G5RNbleZn,185467,1996-04-09,46,0.354,0.91,9,-6.837,1,0.0518,0.000325,0.583,0.235,0.444,81.642,185467,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
5KiP81agN1O40PXRyikoF7,Crickets Throw Their Voice,4DUQBYAyOTZotSEdKhaf6c,Basement,50q9wsn54FNDpVV7S7idOG,204631,2011-07-05,46,0.378,0.735,1,-6.199,1,0.0363,9.71e-06,0.251,0.535,0.488,156.081,204631,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
0RLikYdZ4mltKZicGohFmg,In Your Way,4UjrcYERvCDC44O0uBSOFa,Gleemer,4C02KdIWuoGpzoNndlW1XU,234706,2022-07-14,45,0.492,0.686,1,-6.938,1,0.029,0.000627,0.578,0.0877,0.278,184.03,234707,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
3onvqHzdPZXZrPo5GfLqGE,Neon Brother,1kDGbuxWknIKx4FlgWxiSp,Nothing But Thieves,3q4BkDV5B7sczFcfrIl2a2,235826,2015-10-16,45,0.426,0.601,11,-5.434,1,0.0377,0.00661,0.343,0.101,0.151,76.957,235827,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
6FIJGWyovgbmDkjMp6a5x7,Come Back,7jy3rLJdDQY21OgRLCZ9sD,Foo Fighters,1zQ6F8gMagKcPL4SoA80cx,467626,2002-10-22,45,0.502,0.858,1,-5.8,0,0.0463,0.0011,0.0844,0.0646,0.217,89.031,467627,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
5QxsyWK3UfLgEPTaAb5Xgq,Killed By An Angel,2lZkXWxkZsZzBocxMjN1or,Sunny Day Real Estate,6qF8IcGGO3Y4YuNx33DJA2,295533,2000-06-20,44,0.345,0.912,9,-5.363,1,0.0546,0.000646,0.00122,0.109,0.391,140.859,295533,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
2irFDtyw34II0pdCWIOBaN,Holy,6fVcDUckTwxqg56qNsEvUr,Frightened Rabbit,63F9BBf5YCiPQrpndWA50x,219080,2013,44,0.342,0.978,9,-3.55,1,0.0969,0.174,0.345,0.1,0.252,171.348,219080,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
1QdijT3d4feqhc39m9Wm6a,Something Right,7ptm7G8z8VVvwBnDq8fAmD,Microwave,5UE6N0IU0pfG18urYs44Wp,201854,2014-08-23,44,0.565,0.685,8,-6.016,1,0.0257,0.00409,0.0,0.131,0.527,99.983,201854,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
1Y67fOHM7hb04jj6FLBWDQ,Snail - Remastered 2011,40Yq4vzPs9VNUrIBG5Jr2i,The Smashing Pumpkins,14gI3ml0wxlgVrX1ve8zyJ,308773,1991,44,0.24,0.589,2,-7.931,1,0.0349,0.00069,0.693,0.0815,0.148,83.762,308773,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
5p8agvLs5qPIEZ7ygnmSMI,Lily,4UjrcYERvCDC44O0uBSOFa,Gleemer,6mAz78FbXsb54tfopJLcDi,205148,2015-12-04,45,0.325,0.721,9,-6.223,1,0.0359,1.26e-05,0.0032,0.181,0.352,76.063,205148,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
5eGfO6X1Vvpgb5LFaL5rLF,The Pod,6sM2JCBjZprP7JLMTZZSxX,Hum,2qx0YtBEDcbpclLlqzRi2o,277560,1995-04-11,44,0.427,0.667,9,-11.714,0,0.0441,0.000157,0.339,0.0898,0.407,112.293,277560,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
2CzfhFkxJZjdr6kNRUw8IM,Body Language,2fgl3me4n9diODTrVfruF3,Balance And Composure,7K7AuoZ1mMIaPiDZSvhCsU,249800,2017-05-12,44,0.462,0.948,10,-5.9,1,0.0339,0.000171,0.079,0.145,0.657,185.004,249800,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
0o0orlqmDZFKNbmAm1Rzgc,Don’t Give Up Your Ghost,1kkyfIopIiVvaPHHlbsfac,Movements,77DJwm3iezGJOtsZdNGE3Z,236986,2020-09-18,44,0.621,0.749,6,-5.95,1,0.0272,0.00226,0.196,0.175,0.533,114.985,236987,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
0la8irNJgsIU3EHIjxLM0L,Knights,0YQBN02bmZvwGNrrWsg2sT,Minus the Bear,3aaMFKKvaE66uTd4agSUwV,219760,2007-08-21,43,0.286,0.819,6,-4.674,0,0.0349,0.00469,0.105,0.0868,0.807,164.899,219760,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
1DYud4lcStjYxJ8JBBva6g,Cut Your Ribbon,3DWWL4kwLZMBLsmVsbZYHR,Sparta,2Lg6QTklBKk6eIJs5onQQl,184613,2002-01-01,43,0.515,0.801,4,-3.905,1,0.0334,0.00423,9.99e-06,0.177,0.758,107.66,184613,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
2xQoftRvm3Uk1V77dcArB3,Neurotic,2rtsR8zno5naTxY0iJr7M0,Hundredth,7cO0T3BJ6xAkv0BX3TXFAp,217133,2017-06-16,43,0.33,0.991,3,-5.162,0,0.1,2.93e-05,0.538,0.453,0.172,163.048,217133,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
5W8AYj6e6syodRPzPrJcrb,Thru The Eyes Of Ruby - Remastered 2012,40Yq4vzPs9VNUrIBG5Jr2i,The Smashing Pumpkins,55RhFRyQFihIyGf61MgcfV,458293,1995,43,0.26,0.483,5,-9.977,0,0.031,9.75e-05,0.862,0.0829,0.144,140.713,458293,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
0qUdIt9DmD5znk3aghrdy4,Aquasun,4DUQBYAyOTZotSEdKhaf6c,Basement,2Ic7SVaZu6loRXczS4VfYP,222040,2017-03-03,43,0.38,0.828,1,-4.753,1,0.0319,0.000213,4.31e-06,0.0948,0.206,92.166,222040,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
02SdGsV2CdVzFNaMiI33Uk,"Apple Cider, I Don't Mind",1HxXNvsraqrsgfmju1yKk8,Modern Baseball,0XvjdaLFvJ510mcmVXriw7,117345,2016-05-13,43,0.446,0.848,11,-5.977,0,0.0544,9.9e-05,0.0,0.326,0.616,113.02,117345,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
766xo3dFJmkqc9a4tPSlBH,Used For Glue,558fch9H4BrW99aTfvtYrz,Rival Schools,37TcohvwaAgxmhgqtf7rxC,198160,2001-01-01,43,0.436,0.809,2,-4.271,1,0.0396,1.49e-05,1.97e-06,0.143,0.191,104.647,198160,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
2D8oZGGpHtSiJLYMKdM5Ao,Medicine,3uhfMjcE5HJqMIWh3Iolw0,The Pale White,4EMCM4unQso8HGyy3N19FY,247360,2021-04-23,42,0.363,0.895,10,-3.941,0,0.0599,0.000339,0.0,0.349,0.459,177.961,247360,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
2TM6fTuwo1ZjMfvFfcFVDA,The Stone,7cNHQN4eCc7nud8htPxHBy,ASHES dIVIDE,1eEdZy4kjI5kZCDPLl9gFH,229080,2008-01-01,42,0.353,0.944,6,-5.013,1,0.0625,0.000298,0.246,0.102,0.362,95.072,229080,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
4lIADYns7onzNNl0RIewFp,These Four Walls,4KH4eOg39KeBpnfSgvIteD,Pretty Vicious,6am0g93vswJjC98p8mihkF,227264,2019-07-12,42,0.372,0.997,11,-2.064,1,0.102,0.00019,0.0253,0.113,0.35,151.755,227265,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
0ILT475efW2vVY5pxvCj0m,Control,6ekYAO2D1JkI58CF4uRRqw,Tigercub,4Wv5cp4Y9zk9ebuXOIGcpe,246005,2016-11-11,42,0.44,0.905,8,-6.308,1,0.0477,0.000348,0.00182,0.104,0.568,83.978,246006,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
57QZeBhHRLiWhIpjHvKtND,Get Found,5LtAyeDVOVcydj65LvgICY,Bass Drum of Death,4VFt6gflVhBmesukoQ3Lt5,181400,2011,42,0.477,0.964,2,-4.948,0,0.0563,0.0137,0.0932,0.288,0.299,145.949,181400,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
75yrIKGSnzJxnmNgGqv5nF,Fuct,2v0x2qsSuy06OiFIo8zX6s,Money,2VXqjyaaqRellg8cw99QVy,207620,2022-01-21,42,0.446,0.975,1,-3.5,1,0.134,0.000157,0.572,0.327,0.254,159.942,207621,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
1dwC0I32wb53mXCECR4ZY7,Zero Day,60mqEPQp1eNjuwt1Z4yL4J,Nothing,4LSHNiX2fM8eKv4TyosARZ,237133,2018-08-24,42,0.316,0.709,7,-4.214,0,0.0553,0.0131,0.847,0.0932,0.129,77.466,237133,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
6hc42LuTezXyDwquiPH2uf,Gaslight,13pYXGtaLO9d06VrXX4Aw0,Softcult,47aUK3fEcaVMuZsEdEWuLt,173314,2022-01-07,42,0.49,0.767,9,-4.773,0,0.0287,0.0038,4.02e-05,0.345,0.54,109.023,173315,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
0JWqrfdT8tHqUqSaKwh1do,Damp,2YBfAy7PwhFaLNqIo99uTv,Daylight,1QGtBydGsro5sLeruIAmUt,162721,2013-12-01,41,0.226,0.892,3,-4.808,1,0.0579,0.000388,0.00517,0.332,0.247,144.928,162722,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
1fplcK4BIi4k5hzp2DJ0kt,A Modern Way of Letting Go,1xdB9gS1NrKEYgZUEfoqIw,Idlewild,7zsB506W3ZKxNpjy8iIf8q,143760,2002-07-15,41,0.282,0.987,8,-3.332,1,0.126,4.57e-06,5.54e-06,0.078,0.377,189.859,143760,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
27PKLv7rXE18wNbVrMA068,The Long Defeat,3NChzMpu9exTlNPiqUQ2DE,Thrice,4hFDcpvIU9F4OleRAR9nNZ,251474,2016-05-27,41,0.453,0.869,2,-6.546,1,0.0618,0.00164,0.000151,0.091,0.105,134.889,251475,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
2NUwA4xWCIxU3TVw9Un3nK,Handwritten,7If8DXZN7mlGdQkLE2FaMo,The Gaslight Anthem,1gsyJWUvwjnsNgYUxpOfLR,238253,2012-01-01,41,0.378,0.89,10,-5.418,1,0.0526,0.000834,0.00199,0.247,0.717,163.727,238253,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
7CX4fbtJXUvlV7RNNqBOpO,Note To Self,1HxXNvsraqrsgfmju1yKk8,Modern Baseball,0XvjdaLFvJ510mcmVXriw7,229075,2016-05-13,41,0.428,0.862,9,-6.758,0,0.0728,0.0019,3.78e-05,0.137,0.434,134.932,229075,37i9dQZF1DXcKHVXMYcCuJ,Alternative Rock's Most Precious Gems
